Category,Text
TRUE,சந்ததி
TRUE,சந்து
FALSE,சபை
FALSE,சமாசம்
TRUE,சமுச்சயம்
TRUE,சம்பவம்
FALSE,சரசுவதி
FALSE,சருமம்
FALSE,சன்மம்
TRUE,சாட்சி
FALSE,சாது
FALSE,சாமான்
FALSE,சாவகாசம்
FALSE,சிம்ஹம்
TRUE,சித்தி
TRUE,சிரார்த்தம்
TRUE,சீக்கிரம்
TRUE,சீவகாருண்ணியம்
FALSE,சுபாவம்
FALSE,சுவாசம்
FALSE,சூரியன்
FALSE,சேவகன்
FALSE,சோசியர்
TRUE,சௌபாக்கியவதி
TRUE,தட்சிணை
FALSE,தநவான்
FALSE,தயா
TRUE,தரித்தல்
TRUE,தற்சமயம்
TRUE,தாபித்தல்
TRUE,திருட்டி
FALSE,திராவகம்
FALSE,தீபஸ்தம்பம்
TRUE,துக்கம்
FALSE,தூஷணை
FALSE,தேசசு
FALSE,தைரியம்
FALSE,நஷ்டம்
FALSE,நவீனம்
FALSE,நாரிகேளம்
TRUE,நித்திரை
FALSE,நியதி
FALSE,நிருமூலம்
FALSE,நீதி
FALSE,பசார்
TRUE,பண்டிதன்
TRUE,பத்தியம்
TRUE,பரம்பரை
FALSE,பலஹீனம்
FALSE,பாசம்
TRUE,பாத்தியம்
TRUE,பால்யர்
TRUE,பிதிர்க்கடன்
FALSE,பிரசவம்
TRUE,பிரதிக்கினை
TRUE,பிரபல்லியம்
FALSE,பிரமேயம்
FALSE,பிரவாகம்
TRUE,பிரார்த்தனை
TRUE,புத்தகம்
TRUE,புத்திரி
FALSE,பூசை
FALSE,பேதம்
FALSE,போதை
FALSE,மகுடம்
FALSE,மநசு
FALSE,மரணை
TRUE,மாந்தம்
TRUE,மிலேச்சன்
FALSE,மூலதனம்
TRUE,யதேச்சை
FALSE,யூகம்
FALSE,ரணம்
FALSE,வஸ்திரம்
TRUE,வந்தனம்
FALSE,வரம்
TRUE,வாக்கு
,வாத்சல்யம்
FALSE,விகாரம்
FALSE,விஸ்தீரணம்
TRUE,விட்டுணு
TRUE,வித்தியாசம்
TRUE,வியாக்கியாநம்
TRUE,விருத்தி
FALSE,வீரர்
FALSE,வைதிகம்
TRUE,இயல்பு
TRUE,ஒழுங்கின்மை
TRUE,ஒப்பு
TRUE,விழிப்பின்மை
FALSE,மருள்
FALSE,புதியவன்
TRUE,கண்காணி
TRUE,யாருமற்றவன்
TRUE,தொடர்ச்சி
FALSE,ஆணை
FALSE,தனிமை
TRUE,தீங்கு
TRUE,இடுக்கண்
TRUE,உள்ளப்போக்கு
TRUE,தேய்பிறை
TRUE,தெய்வப் பெண்
FALSE,பூசை
TRUE,ஓய்வு
FALSE,அணு
TRUE,வருத்தம்
TRUE,துப்புரவு
TRUE,கடவுட் கொள்கையன்
FALSE,பழமை
FALSE,உயிர்
TRUE,களைப்பு
FALSE,வழிபாடு
FALSE,மருள்
TRUE,வீண் பெருமை
TRUE,கடுந்துன்பம்
FALSE,சுவைஞன்
TRUE,மனவெழுச்சி
FALSE,பருவம்
TRUE,கைக்கூலி
FALSE,ஊதியம்
FALSE,குறைவு
FALSE,சூடு
TRUE,மேன்மை
TRUE,அருண்மொழி
TRUE,கற்பிப்போன்
TRUE,இருப்பு
FALSE,குறைவு
FALSE,தனிமை
TRUE,எரியோம்பல்
TRUE,நிலப்பிரிவு
FALSE,கோழை
TRUE,ஆக்கியோன்
TRUE,பாட்டு
FALSE,கருமை
FALSE,நூல்
TRUE,பூச்சி
TRUE,இயல்பு
FALSE,உருவிலி
FALSE,மணப் பொருள்
FALSE,உடனுறைதல்
FALSE,உருளை
FALSE,அசைவன
FALSE,விரைவு
FALSE,சாவடி
TRUE,முடுக்கு
TRUE,உருவேற்றல்
FALSE,காலம்
TRUE,ஒப்பு
TRUE,பற்று
TRUE,படுக்கை
FALSE,வரலாறு
FALSE,அசைவு
FALSE,முறி
FALSE,அடையாளம்
FALSE,வசவு
FALSE,இனிய குரல்
FALSE,பரிகாரம்
TRUE,கற்பித்தல்
TRUE,உளத்திட்பம்
TRUE,மேன்மை
TRUE,பெண்மகள்
TRUE,வளர்பிறை
FALSE,எளிது
FALSE,தூள்
TRUE,அக்காள்
TRUE,ஆராய்ச்சி
FALSE,எளிது
TRUE,தெற்கு
TRUE,செல்வம்
TRUE,விளையாட்டு
TRUE,காட்சி
FALSE,கோயில்
TRUE,அசையாப் பொருள்
FALSE,ஈகை
FALSE,உறுதி
FALSE,அமைவு
FALSE,தீவு
TRUE,இரண்டகம்
FALSE,பருமை
FALSE,கோயில்
FALSE,அம்பலவாணன்
FALSE,கண்
TRUE,மயிர்வினைஞன்
TRUE,கண்கூடு
FALSE,நொடி
FALSE,நெறி
FALSE,விடுதலை
FALSE,தகுதி
FALSE,புள்
TRUE,அன்பர்
TRUE,அச்சம்
FALSE,அளவு
TRUE,பயன்றருதல்
FALSE,தீமை
FALSE,கடமை
FALSE,ஐயம்
FALSE,பகுதி
TRUE,ஓங்காரம்
FALSE,தெளிவு
FALSE,ஆணை
TRUE,வழிச்செலவு
FALSE,உயிரி
FALSE,மேடை
FALSE,அறிவன்
FALSE,இடம்
FALSE,நிறைவு
FALSE,சோறு
TRUE,செல்வன்
FALSE,நடுநிலை
FALSE,மழைவானம்
FALSE,பொறாமை
TRUE,நண்பு
FALSE,அறிவிலான்
TRUE,துறக்கம்
TRUE,சூழ்ச்சி
FALSE,விடுமுறை
FALSE,உறைதல்
FALSE,மணம்
FALSE,அதுவாதல்
TRUE,ஒப்பனை
TRUE,குளிர்ச்சி
TRUE,அன்பு
FALSE,கவலை
TRUE,வேண்டுகோள்
FALSE,முறை
FALSE,வேறுபாடு
FALSE,மரம்
TRUE,மன்றல்
TRUE,அந்தணர்
TRUE,அகசுமாத்து
FALSE,அகிலம்
TRUE,அக்கினி
TRUE,அங்குலம்
TRUE,அசுத்தம்
FALSE,அதிகாரம்
FALSE,அஸ்தமனம்
TRUE,அத்துவிதம்
FALSE,அநுகூலம்
TRUE,அநுபவித்தல்
FALSE,அந்தஸ்து
TRUE,அந்நியம்
FALSE,அபராதம்
FALSE,அபிடேகம்
FALSE,அபூர்வம்
FALSE,அம்சம்
FALSE,அருணோதயம்
TRUE,அர்ப்பணம்
FALSE,அவதாரம்
FALSE,அனுபோகம்
FALSE,ஆசனம்
TRUE,ஆசீர்வாதம்
FALSE,ஆதரவு
TRUE,ஆதிக்கம்
FALSE,ஆபாசம்
FALSE,ஆயுள்
TRUE,ஆலிங்கனம்
TRUE,இக்கணம்
FALSE,இதம்
FALSE,எமன்
TRUE,இரத்தம்
FALSE,இருசால்
FALSE,இரேகை
FALSE,லயம்
TRUE,இலிங்கம்
TRUE,உக்கிராணம்
FALSE,உதாரம்
TRUE,உத்தேசம்
FALSE,உபநயநம்
FALSE,உபாயம்
FALSE,உலோகம்
TRUE,எதார்த்தம்
FALSE,ஏதம்
FALSE,கஷாயம்
TRUE,கதம்பம்
FALSE,கயரோகம்
TRUE,கர்ச்சனை
FALSE,காஷ்டம்
FALSE,கிரகணம்
FALSE,கிரியை
FALSE,க்ஷீணம்
FALSE,குமரி
FALSE,குன்மம்
TRUE,கோத்திரம்
FALSE,சகாயம்
TRUE,சக்தி
TRUE,சங்கை
FALSE,சதுரம்
TRUE,சந்ததி
TRUE,சந்துஷ்டி
FALSE,சபை
FALSE,சமாசாரம்
TRUE,சமுச்சயம்
TRUE,சம்பாஷணை
FALSE,சரணம்
FALSE,சருவம்
FALSE,சனி
TRUE,சாட்சி
FALSE,சாதுரியம்
FALSE,சாமி
FALSE,சாவதானம்
TRUE,சிங்காசனம்
TRUE,சித்தி
FALSE,சிருட்டி
TRUE,சீக்கிரம்
TRUE,சீவகாருண்ணியம்
FALSE,சுபாவம்
FALSE,சுவாசம்
FALSE,சூரியன்
FALSE,சேவகன்
FALSE,சோசியர்
FALSE,சௌரமானம்
TRUE,தக்கணை
TRUE,தந்தம்
FALSE,தயா
TRUE,தரித்திரம்
FALSE,தாகம்
FALSE,தாமசம்
TRUE,திருட்டி
FALSE,திராவகம்
FALSE,தீபஸ்தம்பம்
TRUE,துக்கம்
FALSE,தூஷணை
FALSE,தேசம்
FALSE,தைலம்
FALSE,நஷ்டம்
FALSE,நாகம்
TRUE,நிக்கிரகம்
TRUE,நித்திரை
FALSE,நியதி
FALSE,நிருவாகம்
FALSE,நீதி
FALSE,பசார்
TRUE,பதட்டம்
TRUE,பத்தியம்
TRUE,பரம்பரை
FALSE,பலம்
FALSE,பாசம்
TRUE,பாத்திரம்
FALSE,பாவனை
TRUE,பிதிர்க்கடன்
FALSE,பிரசவம்
FALSE,பிரதிஷ்டை
TRUE,பிரபல்லியம்
FALSE,பிரமை
FALSE,பிரவேசம்
FALSE,பிரியம்
FALSE,புஷ்டி
FALSE,புயபலம்
FALSE,பூசை
FALSE,பேதம்
FALSE,போதை
FALSE,மகுடம்
FALSE,மநஸ்தாபம்
FALSE,மரணை
TRUE,மாமிசபட்சணம்
TRUE,மீனாட்சி
FALSE,மூலதனம்
FALSE,யதேஷ்டம்
FALSE,யோகக்ஷேமம்
TRUE,ருசுப்படுத்தல்
FALSE,வஸ்திரம்
TRUE,வந்தனோபசாரம்
FALSE,வரம்
TRUE,வாக்கு
,வாத்சல்யம்
FALSE,விகிதம்
FALSE,விஸ்தீரணம்
FALSE,விஷ்ணு
TRUE,வித்தியாசம்
FALSE,வியாசம்
FALSE,விரோதம்
FALSE,வீரியம்
TRUE,வைத்தியம்
TRUE,புரட்டன்
FALSE,முறைகேடு
TRUE,உடன்பாடு
TRUE,கருத்தின்மை
TRUE,எழுத்து
TRUE,கீழிறக்கம்
FALSE,மிகுதி
TRUE,முறையின்மை
TRUE,அடுத்து யாக்கப்படுவது
TRUE,ஒப்புதல்
FALSE,வான்
TRUE,பொல்லாங்கு
FALSE,பேரிடர்
TRUE,கொள்கை
TRUE,புதுப்பிறை
FALSE,அரிவை
FALSE,பூ வழிபாடு
FALSE,விரைவு
TRUE,புன்மை
FALSE,புருவநடு
TRUE,எள்ளல்
TRUE,மருத்துச்சாலை
FALSE,அடி
FALSE,உயிர்
TRUE,இளைப்பு
FALSE,வழிபடுதல்
TRUE,தெய்வமேறல்
TRUE,அன்பு
TRUE,வருத்தம்
TRUE,சுவைத்தல்
FALSE,ஓரை
TRUE,மகளிர் முதற் பூப்பு
FALSE,கையுறை
TRUE,மிச்சம்
FALSE,கொடுமை
FALSE,காலை
TRUE,கற்புடையவள்
FALSE,அறிவுரை
TRUE,கணக்காயன்
TRUE,மொத்த இருப்பு
FALSE,இழிவு
FALSE,தனியன்
TRUE,காப்பு
FALSE,பிரிவு
FALSE,குருடன்
FALSE,நூலாசிரியன்
TRUE,பல்லி
FALSE,முகில்
TRUE,ஒழுங்கு
FALSE,புழு
TRUE,பெருங்களிப்பு
FALSE,அழகிலி
FALSE,பேரொலி
TRUE,பழக்கம்
TRUE,வட்டம்
TRUE,நினைப்பளவு
TRUE,அறுபதாமாண்டு நிறைவு
FALSE,குடை
TRUE,இயங்கும் உயிர்
TRUE,உருவேற்றல்
TRUE,காலப்பொருத்தம்
FALSE,இணை
FALSE,இயைபு
TRUE,உறக்கம்
FALSE,வரலாறு
FALSE,உரையாடல்
FALSE,அழியாமை
TRUE,முயற்சி கைகூடல்
FALSE,வில்
TRUE,இன்னிசை
FALSE,குடுமி
TRUE,கல்வி பயிற்றல்
TRUE,விருப்பு
TRUE,நன்மை
TRUE,செரித்தல்
TRUE,வெண்ணீர்
FALSE,உரிமை
FALSE,ஞாயிறு
TRUE,திருக்கோயில்
TRUE,ஆய்வு
FALSE,நலம்
TRUE,பத்துப் பிறப்பு
,பொருள்
FALSE,கணவனும் மனைவியும்
TRUE,பார்வை
FALSE,பதி
TRUE,நிலையியற் பொருள்
FALSE,கொடை
FALSE,நிலை
TRUE,சால்வு
FALSE,வெளி
TRUE,வஞ்சனை
FALSE,உடல்
TRUE,கடவுட்செயல்
FALSE,மீன்
FALSE,நிரயம்
TRUE,மயிர்வினைஞன்
TRUE,மதிப்பு
FALSE,குறி
FALSE,முறை
TRUE,நீக்கம்
FALSE,நிலை
TRUE,முடிசூட்டல்
TRUE,தொண்டர்
TRUE,அச்சம்
TRUE,அளவுபட்டது
FALSE,வீடு
FALSE,தாள்
FALSE,மனைவி
TRUE,இரப்போன்
TRUE,உணர்வு
TRUE,முதன்மை
FALSE,தனிமை
TRUE,கட்டளை
FALSE,செலவு
TRUE,சிற்றுயிர்
TRUE,துன்பம்
TRUE,உணர்ச்சி
TRUE,சோற்றின் மறுபால்
TRUE,எல்லாம்
TRUE,உண்டி
FALSE,பெரிய
FALSE,நடு
FALSE,மறைமொழி
TRUE,மட்டும்
TRUE,நட்பு
FALSE,முருடன்
FALSE,அறியாமை
TRUE,பொருந்துமாறு
TRUE,ஓய்வு
TRUE,வாழ்தல்
TRUE,மணப்பெண்
FALSE,வழி
TRUE,செய்தி
TRUE,காற்றுப்பிடிப்பு
FALSE,பாலம்
TRUE,எண்ணம்
TRUE,ஒருமலக்கட்டினர்
TRUE,செயற்கை
FALSE,திரிபு
FALSE,கிழவன்
TRUE,வழக்கு
TRUE,பார்ப்பார்
TRUE,அகசுமாத்து
FALSE,அகிலம்
TRUE,அக்கினி
TRUE,அசந்தர்ப்பம்
FALSE,அசுபம்
FALSE,அதிகாரம்
FALSE,அஸ்தமனம்
TRUE,அநந்தம்
FALSE,அநுகூலம்
FALSE,அநுபானம்
FALSE,அந்தஸ்து
TRUE,அந்நியம்
FALSE,அபராதம்
FALSE,அபிடேகம்
FALSE,அபேட்சை
FALSE,அம்சம்
FALSE,அருணோதயம்
TRUE,அர்ப்பணம்
FALSE,அவதி
TRUE,அன்னசத்திரம்
FALSE,ஆசனம்
FALSE,ஆசை
FALSE,ஆதரவு
TRUE,ஆதிக்கம்
FALSE,ஆபாசம்
FALSE,ஆயுள்
FALSE,ஆலோசனை
TRUE,இச்சகம்
FALSE,ஹிதம்
FALSE,எமன்
TRUE,இரத்தினம்
FALSE,இருசால்
FALSE,இரேகை
FALSE,லயம்
FALSE,இலேகியம்
FALSE,உசிதம்
FALSE,உதாரகுணம்
TRUE,உத்தேசம்
FALSE,உபநயநம்
TRUE,உபேட்சை
FALSE,உலோபம்
TRUE,எதார்த்தம்
FALSE,ஏது
FALSE,கடினம்
TRUE,கதம்பம்
FALSE,கயிலாசம்
TRUE,கர்ப்பக்கிரகம்
FALSE,காயம்
FALSE,கிரகணம்
FALSE,கிரியை
FALSE,கீதம்
FALSE,குமரி
FALSE,குன்மம்
FALSE,கோமயம்
FALSE,சகாயம்
TRUE,சக்தி
TRUE,சங்கை
FALSE,சதுரம்
TRUE,சந்தர்ப்பம்
TRUE,சந்தோஷம்
FALSE,சமஸ்கிருதம்
FALSE,சமாதானம்
FALSE,சம்சயம்
TRUE,சம்பாதித்தல்
FALSE,சரணம்
FALSE,சரோசம்
TRUE,சன்மார்க்கம்
FALSE,சாஷ்டாங்கம்
FALSE,சாதுரியம்
FALSE,சாமி
FALSE,சாவதானம்
TRUE,சிங்காரம்
TRUE,சித்திரம்
FALSE,ஸ்திரீதனம்
TRUE,சீக்கிரம்
FALSE,சீவனம்
FALSE,சுபாவம்
FALSE,சுவாதிஷ்டானம்
FALSE,சூலம்
TRUE,சேவித்தல்
FALSE,சோசியர்
FALSE,சூரியமானம்
TRUE,தண்டனை
TRUE,தந்தி
FALSE,தயை
TRUE,தரித்திரம்
FALSE,தாகம்
FALSE,தாமசம்
TRUE,திருட்டி
TRUE,திராட்சை
FALSE,தீபாராதனை
FALSE,துஷ்டன்
FALSE,தூஷணை
FALSE,தேயு
TRUE,தொக்கு
FALSE,நதி
FALSE,நாசம்
TRUE,நிக்கிரகம்
TRUE,நித்திரை
FALSE,நியதி
FALSE,நிருவாகம்
FALSE,நீதி
FALSE,பசு
TRUE,பதட்டம்
TRUE,பத்திரம்
FALSE,பரவசம்
FALSE,பலம்
FALSE,பாசம்
TRUE,பாத்திரம்
FALSE,பாவனை
FALSE,பிநாகம்
FALSE,பிரசாதம்
FALSE,பிரதிஷ்டை
FALSE,பிரபாவம்
FALSE,பிரமை
FALSE,பிரவேசம்
FALSE,பிரியம்
FALSE,புஷ்டி
FALSE,புஜபலம்
FALSE,பூஷணம்
FALSE,பேதம்
FALSE,போநகம்
FALSE,மசானம்
FALSE,மநஸ்தாபம்
FALSE,ஸ்மரணை
FALSE,மாமிசம்
FALSE,முகஸ்துதி
FALSE,மேகம்
TRUE,யத்தனம்
FALSE,யோகம்
TRUE,ருதுமங்களஸ்நானம்
FALSE,வஸ்து
FALSE,வமிசம்
FALSE,வரம்
TRUE,வாக்கு
TRUE,வாத்தியம்
FALSE,விகிதம்
TRUE,விசித்திரம்
TRUE,விதண்டாவாதம்
TRUE,வித்துவான்
TRUE,வியாச்சியம்
FALSE,விரோதம்
FALSE,வெகுமானம்
FALSE,வைபவம்
TRUE,முதிராச்சாவு
TRUE,முதலிருக்கை
TRUE,ஒப்பு
TRUE,அசட்டை
TRUE,எண்வகை
TRUE,பள்ளம்
TRUE,மட்டற்றது
TRUE,நடுவின்மை
TRUE,பழக்கம்
FALSE,ஐயம்
FALSE,வெளி
TRUE,நன்றியில் செயல்
FALSE,அழிவு
TRUE,பற்று
FALSE,பிறையுவா
TRUE,வான்மகள்
TRUE,மலர்தூவழிபாடு
TRUE,பரபரப்பு
FALSE,புதுமை
FALSE,ஐயம்
FALSE,நகை
TRUE,மூக்கு
TRUE,தொடக்கம்
TRUE,இன்பம்
TRUE,சோர்வு
FALSE,வடமொழி
TRUE,உட்புகல்
TRUE,விருப்பம்
FALSE,பொறி
TRUE,காப்பாற்றல்
FALSE,அரசியல்
FALSE,பருவம்
FALSE,அழகு
FALSE,பேறு
TRUE,வெப்பம்
FALSE,விடியல்
FALSE,மறுமொழி
FALSE,கருவாய்
TRUE,கற்பிப்போள்
FALSE,நோய்
FALSE,உறுதி
FALSE,துறவி
FALSE,வாள்
TRUE,துண்டு
FALSE,தாமரை
FALSE,தலைவன்
FALSE,சுமை
FALSE,திறை
FALSE,முறைமை
FALSE,அழிவு
TRUE,பெருமகிழ்ச்சி
FALSE,கொடுமை
TRUE,முழக்கம்
TRUE,சேர்க்கை
TRUE,நிலாமுகிப்புள்
TRUE,அழித்தல்
FALSE,கண்
FALSE,பகைவன்
FALSE,தூது
FALSE,அவை
TRUE,தக்கநேரம்
TRUE,குறிகாட்டல்
FALSE,சார்பு
TRUE,வெற்றி
FALSE,உடல்
FALSE,பிணம்
FALSE,அசையா நிலை
FALSE,பொது
TRUE,வல்லமை
TRUE,உடற்றொடர்பு
TRUE,கூந்தல்
TRUE,ஒறுத்தல்
TRUE,துன்ப நீக்கம்
FALSE,சளி
FALSE,பழுது
TRUE,வெண்மை
TRUE,துறக்கம்
FALSE,பகலவன்
TRUE,திருப்பதி
TRUE,தேர்வு
TRUE,மகிழ்ச்சி
FALSE,ஊன்
TRUE,கொங்கை
FALSE,தூண்
FALSE,கண்
FALSE,இடம்
TRUE,நிற்பன
FALSE,கூலம்
FALSE,உறுதி
TRUE,மறைத்தல்
FALSE,விரைவு
FALSE,கொடி
TRUE,யாக்கை
FALSE,இறைவி
TRUE,வெள்ளி
FALSE,அளறு
FALSE,பெயர்
TRUE,செல்வம்
FALSE,காரணம்
FALSE,நடுநிலை
FALSE,விடுதலை
FALSE,தாமரை
FALSE,பெருநாள்
TRUE,அன்பு
TRUE,ஒருவர்க்கொருவர்
TRUE,தேர்வு
FALSE,பேறு
FALSE,கால்
FALSE,மனைவி
TRUE,தலைக்கோலம்
FALSE,விரிவுரை
TRUE,சிறப்பு
FALSE,உலகம்
FALSE,பேருலகம்
FALSE,பயன்
FALSE,முறையீடு
FALSE,பீழை
FALSE,அறிவு
FALSE,தெளு
FALSE,நிறைதல்
FALSE,ஊண்
FALSE,மிகுதி
FALSE,நடுநிலை
TRUE,அமைச்சன்
FALSE,அளவு
TRUE,நண்பு
TRUE,அறிவு மயக்கம்
TRUE,அடக்கம்
TRUE,சூழ்ச்சி
FALSE,விடுமுறை
TRUE,கவர்ச்சி
FALSE,பெண்
TRUE,கூர்மை
FALSE,வலிமை
TRUE,வழக்கு
FALSE,சொல்
FALSE,விரிவு
TRUE,நஞ்சு
TRUE,கட்டளை
FALSE,திருநீறு
FALSE,முதியோன்
TRUE,பகுத்தறிவு
FALSE,திருமாலுலகு
TRUE,அகஸ்மாத்து
FALSE,அகிலம்
TRUE,அக்கினிகாரியம்
TRUE,அசந்தர்ப்பம்
FALSE,அசுபம்
FALSE,அதிகாரம்
TRUE,அத்தம்
TRUE,அநந்தம்
TRUE,அநுக்கிரகம்
FALSE,அநுபானம்
TRUE,அந்தம்
TRUE,அந்நியம்
FALSE,அபராதம்
FALSE,அபிஷேகம்
FALSE,அபேட்சை
FALSE,அம்சம்
FALSE,அருணோதயம்
TRUE,அர்ப்பணம்
TRUE,அவத்தை
FALSE,ஆகாசம்
FALSE,ஆசனவாய்
FALSE,ஆசை
FALSE,ஆதரவு
TRUE,ஆதிக்கம்
FALSE,ஆபாசம்
FALSE,ஆயுதம்
FALSE,ஆலோசனை
TRUE,இச்சை
FALSE,ஹிதம்
FALSE,எமன்
TRUE,இரத்தினம்
FALSE,இருடி
FALSE,இலகான்
FALSE,இலவசம்
FALSE,இலேகியம்
FALSE,உசிதம்
FALSE,உதாரகுணம்
TRUE,உத்தேசம்
FALSE,உபநயநம்
TRUE,உபேட்சை
FALSE,உலோபம்
TRUE,எதேச்சை
FALSE,ஏனம்
FALSE,கடினம்
FALSE,கநகம்
FALSE,கயிலாசம்
TRUE,கர்ப்பக்கிரகம்
FALSE,காயம்
FALSE,கிரகம்
FALSE,கிரியை
FALSE,கீதம்
FALSE,குமாரி
TRUE,கூசுமாண்டம்
FALSE,கோரம்
FALSE,சகாயம்
TRUE,சக்தி
TRUE,சங்கோசம்
TRUE,சத்தம்
TRUE,சந்தர்ப்பம்
TRUE,சந்தோஷம்
FALSE,சமஸ்கிருதம்
FALSE,சமாதானம்
FALSE,சம்சயம்
TRUE,சம்பாதித்தல்
FALSE,சரணம்
TRUE,சர்வகலாசாலை
FALSE,சன்மானம்
FALSE,சாதகம்
TRUE,சாத்திரம்
FALSE,சாமி
FALSE,சாவதானம்
TRUE,சிங்காரம்
TRUE,சித்திரம்
FALSE,ஸ்திரீதனம்
FALSE,சீடன்
FALSE,சீவியம்
FALSE,சுயபாஷை
FALSE,சுவீகாரம்
FALSE,சூன்யம்
TRUE,சேவித்தல்
TRUE,சோத்திரம்
FALSE,ஞாதி
TRUE,தண்டனை
TRUE,தந்தி
FALSE,தயை
TRUE,தரித்திரம்
FALSE,தாசன்
FALSE,தாமசம்
FALSE,திதி
FALSE,திரி
FALSE,தீரம்
FALSE,துஷ்டன்
FALSE,தூதர்
TRUE,தேவபக்தி
FALSE,தோடம்
FALSE,நதி
FALSE,நாசம்
FALSE,நிசம்
TRUE,நித்திரை
FALSE,நியதி
FALSE,நிருவாணம்
FALSE,நீதிஸ்தலம்
FALSE,பசு
TRUE,பதட்டம்
TRUE,பத்திரம்
TRUE,பராக்கிரமசாலி
FALSE,பலன்
FALSE,பாஷை
TRUE,பாத்திரம்
FALSE,பாவனை
FALSE,பிந்நம்
FALSE,பிரசாதம்
FALSE,பிரதிதினம்
FALSE,பிரபாவம்
TRUE,பிரமோற்சவம்
FALSE,பிரளயம்
FALSE,பிரீதி
TRUE,புட்பம்
FALSE,புராணம்
FALSE,பூஷணம்
TRUE,பைத்தியம்
FALSE,போநகம்
FALSE,மயாநம்
FALSE,மநநம்
FALSE,ஸ்மரணை
FALSE,மாமிசம்
TRUE,முகூர்த்தம்
FALSE,மேகம்
FALSE,யாகம்
FALSE,யோகம்
FALSE,ரூபம்
TRUE,வண்ணம்
FALSE,வமிசம்
TRUE,வருக்கம்
TRUE,வாக்குத்தத்தம்
FALSE,வாநரம்
FALSE,விகிதம்
TRUE,விசித்திரம்
TRUE,விதந்து
TRUE,விந்து
FALSE,வியாஜம்
FALSE,விரோதம்
FALSE,வெகுமானம்
FALSE,வைபவம்
FALSE,தகாக் காலம்
FALSE,தலைமை
TRUE,யானைத் தோட்டி
FALSE,அருமை
FALSE,புரளி
TRUE,சாய்ங்காலம்
FALSE,படலம்
TRUE,விலக்கு
TRUE,நுகர்ச்சி
FALSE,வழியளவை
FALSE,இடைவெளி
TRUE,தோல்வி
FALSE,கேடு
FALSE,நேயம்
FALSE,சோறு
TRUE,தெய்வப் பெண்
FALSE,பூசை
TRUE,சுருக்கு
TRUE,வியப்பு
TRUE,குடித்தல்
TRUE,சிரிப்பு
FALSE,ஆணை
FALSE,காரணம்
TRUE,இன்பவயம்
TRUE,அயர்வு
TRUE,மிலேச்சர்
FALSE,பேய்
TRUE,அன்பு
FALSE,மறைமொழித்தகடு
TRUE,புரத்தல்
FALSE,நாடு
TRUE,மகளிர் முதற் பூப்பு
TRUE,பார்வை
FALSE,கூடுதல் குறைதல்
FALSE,சினம்
TRUE,பிறப்பு
TRUE,கட்டளை
FALSE,இடர்
FALSE,ஆசிரியை
TRUE,ஒளியின்மை
TRUE,நிலைப்படுதல்
TRUE,தனியரசாட்சி
TRUE,பக்கம்
TRUE,கட்டி
TRUE,செருக்கு
FALSE,வினை முதல்
FALSE,பளுவு
FALSE,கிளி
FALSE,விலை
TRUE,அச்சம்
TRUE,பெருஞ் செல்வன்
TRUE,அஞ்சாமை
TRUE,கூட்டம்
TRUE,நட்பு
FALSE,திருமால்
TRUE,திங்கட்பிறப்பு
TRUE,முருட்டுத்தன்மை
FALSE,விறல்
TRUE,பிளப்பு
TRUE,மன்றம்
FALSE,பொது
FALSE,அருகு
TRUE,தொடர்பு
TRUE,வெற்றி
TRUE,யாக்கை
TRUE,மக்கள்
FALSE,உறுதி
FALSE,இனம்
FALSE,திறமை
FALSE,சிவனுருவம்
FALSE,அரிமா
TRUE,படைப்பு
TRUE,துன்பம்
FALSE,கோழை
TRUE,பழுது பார்த்தல்
FALSE,உரிமை
TRUE,பேரின்பவீடு
FALSE,கதிரவன்
FALSE,நலம்
TRUE,ஒளிவிளக்கம்
TRUE,நல்லிணக்கம்
FALSE,புலால்
TRUE,செல்வம்
FALSE,தூண்
FALSE,அணிதல்
FALSE,கோயில்
TRUE,அசையாப் பொருள்
TRUE,வன்மை
TRUE,மூன்று
TRUE,பொட்டு
TRUE,துன்பம்
FALSE,வாயில்
FALSE,மெய்
FALSE,அரசி
FALSE,நாள்
FALSE,மனிதன்
FALSE,தலைவன்
TRUE,வைப்பு
TRUE,பொருட்டு
TRUE,முறைமன்றத் தலைவர்
TRUE,நீக்கம்
FALSE,முளரி
FALSE,திருவிழா
FALSE,நேயம்
TRUE,பிறர்நாடு
FALSE,மலை
TRUE,செல்வம்
FALSE,அடி
FALSE,மலைமகள்
TRUE,விடாப்பிடி
TRUE,சொற்பொழிவு
FALSE,படி
FALSE,நூல்
FALSE,மிகுதி
TRUE,புலம்பல்
TRUE,முறைப்பாடு
FALSE,நோய்
TRUE,புதல்வன்
TRUE,நில நடுக்கம்
FALSE,முடிவு
TRUE,ஊட்டகர்
TRUE,மேன்மை
FALSE,நடு
TRUE,எனதென்றல்
FALSE,பெருமைக் குறைவு
TRUE,விலங்கு
TRUE,களைப்பு
FALSE,பேசாமை
TRUE,பொருந்துமாறு
TRUE,ஓய்வு
TRUE,கவர்ச்சி
FALSE,சோலையுணா
TRUE,ஒளிமணிக்கல்
TRUE,ஆற்றல்
TRUE,துன்பம்
FALSE,இளமை
FALSE,அகலம்
TRUE,நஞ்சு
TRUE,பணிவுள்ளவன்
FALSE,நீறு
FALSE,பழமலை
FALSE,அறிவு
TRUE,அம்மைநோய்
TRUE,அகஸ்மாத்து
